6.176091259055681 7.5e-11
8.127733976468292 3.25e-10
7.372327227226528 3.3e-11
7.192189498806002 1.96e-10
8.43679984952234 1.57e-10
7.59330767716172 5.3e-11
8.645577218960824 5.480000000000001e-10
7.3677156089191875 1.91e-10
7.035829825252849 5.430000000000001e-10
10.308221198350632 5.1733e-08
9.603135321228423 4.292e-09
10.535245708827233 3.1117700000000003e-07
8.593083347331858 3.825e-09
9.276467862962866 1.0164e-08
9.704998834466139 6.537e-09
9.237933142355288 2.877e-09
8.583480123428153 9.86e-10
9.066329862596213 1.016e-09
9.555696478609361 1.79749e-07
7.372632367481243 8.5e-11
9.808573679797483 3.889e-09
9.35729647186977 4.628e-09
10.223460294936109 7.332e-09
10.776395546152202 7.2065e-08
9.597223042356449 2.922e-09
11.189246842425922 3.1257e-07
10.610608444736062 1.3834e-07
9.79611211941324 6.82e-09
9.71006412743667 7.204500000000001e-08
9.932170904272672 1.0041e-08
10.621773552391359 8.041500000000001e-08
11.268101679485575 1.8812100000000002e-07
9.296345150502374 8.1863e-08
7.459726930453087 6.410000000000001e-10
9.244503080328945 3.371e-09
11.134947484784632 1.5090199999999998e-07
8.831744754586984 1.94e-10
10.367087749278515 3.8279e-08
10.701107281668566 8.483599999999999e-08
10.640195783106055 7.023399999999999e-08
7.675760692116924 2.8e-11
9.902281990264276 1.8678999999999998e-08
9.161577611051861 7.2535e-08
10.408642366621718 5.8524999999999996e-08
9.561890071632483 2.1966e-08
10.327327551717271 3.8067e-08
10.515234872002416 1.4130099999999998e-07
9.749804534894162 1.4353e-08
11.418908297293346 2.2693199999999998e-07
9.943087994086635 1.7193e-08
10.713790047640689 7.9094e-08
10.559984539696242 9.5268e-08
7.340000184600259 2.36e-10
8.829254123388196 2.1724e-08
10.688332240319347 1.07286e-07
10.331139358192617 5.9393999999999996e-08
10.165195476946133 4.4111e-08
10.75947271497614 1.0562e-07
9.647699404271942 1.0838e-08
9.527189506778605 8.5299e-08
10.852596397112976 1.7872e-07
10.643148368531461 1.10509e-07
10.843737260077798 1.52922e-07
11.033847286482624 3.4039299999999997e-07
9.275009082173444 2.943e-09
11.250288630202885 1.7542500000000002e-07
10.412975007226814 3.2128999999999996e-08
11.317944695503467 3.9107600000000003e-07
9.887631245093678 1.2845e-08
11.465594867542306 2.1465399999999998e-07
10.47846897047703 6.6173e-08
11.029076603564134 2.50631e-07
10.535596449752434 7.452899999999999e-08
7.9797289824964786 1.55e-10
8.605756635411609 1.202e-08
9.523546738560258 2.004e-09
9.303720675189608 2.989e-09
9.676110740341894 3.23e-10
9.788354703178166 1.7250000000000001e-09
11.673046126312741 4.89955e-07
11.485828935164218 4.03525e-07
10.694072008157221 1.2415300000000001e-07
11.234380552426273 2.59518e-07
11.010861244901065 1.1364199999999999e-07
10.603941263802852 1.01336e-07
9.646852908343986 1.3266e-08
8.720092530412117 2.026e-09
6.417672986259491 1.2999999999999999e-11
8.827654939450332 1.552e-09
10.954587632251885 1.7158199999999998e-07
9.154462449531179 5.879999999999999e-10
8.707115249969045 5.31e-10
9.525764356231004 4.695e-09
9.372389510187869 2.296e-09
9.484536982104188 9.88e-10
10.749647851906415 1.2435e-07
9.4120578362769 3.739e-09
9.788813157951846 1.397e-09
10.727292676693498 7.340699999999999e-08
10.657885150449374 9.8256e-08
8.670951289019845 1.588e-09
9.628101968587984 6.8319999999999996e-09
9.04876087523172 2.89e-09
8.251978710063382 8.932e-09
9.989546905501939 5.387e-08
9.675824264551478 5.298e-09
9.231880519532869 2.712e-09
9.226039778992376 2.284e-09
9.32460611011408 1.156e-09
9.471977935215047 2.436e-09
8.360367827852748 3.76e-10
8.574191884154883 8.58e-10
9.489235495437104 1.255e-09
9.226812923735988 1.017e-09
8.771164695143792 2.89e-10
10.486991039189562 5.0302e-08
8.350657983189379 5.01e-10
9.137442733854849 6.861400000000001e-08
11.191749520919823 2.82926e-07
9.633541188854815 1.741e-09
10.92911629185243 3.74322e-07
11.019543019104182 1.50028e-07
9.445825185811238 1.39571e-07
9.40187975531922 1.301e-09
8.489681360968866 1.94e-10
8.765750132466605 1.4e-10
8.286920087754018 1.2e-11
6.176091259055681 7.5e-11
