  0.4808E-03   0.1723E+01   0.3319E+01  21.402   0.5841E+01   0.1874E+00   0.000
  0.5012E-03   0.1663E+01   0.3199E+01  21.302   0.5823E+01   0.1879E+00   0.001
  0.5224E-03   0.1606E+01   0.3091E+01  21.266   0.5814E+01   0.1882E+00   0.001
  0.5445E-03   0.1550E+01   0.2983E+01  21.207   0.5805E+01   0.1885E+00   0.001
  0.5675E-03   0.1496E+01   0.2877E+01  21.068   0.5787E+01   0.1890E+00   0.001
  0.5916E-03   0.1444E+01   0.2779E+01  21.010   0.5778E+01   0.1893E+00   0.001
  0.6166E-03   0.1394E+01   0.2681E+01  20.933   0.5769E+01   0.1895E+00   0.001
  0.6427E-03   0.1346E+01   0.2587E+01  20.861   0.5751E+01   0.1900E+00   0.001
  0.6699E-03   0.1300E+01   0.2499E+01  20.804   0.5742E+01   0.1903E+00   0.001
  0.6982E-03   0.1255E+01   0.2409E+01  20.748   0.5733E+01   0.1906E+00   0.001
  0.7278E-03   0.1211E+01   0.2326E+01  20.615   0.5715E+01   0.1911E+00   0.001
  0.7586E-03   0.1169E+01   0.2246E+01  20.580   0.5706E+01   0.1913E+00   0.001
  0.7907E-03   0.1129E+01   0.2165E+01  20.473   0.5688E+01   0.1918E+00   0.001
  0.8241E-03   0.1090E+01   0.2092E+01  20.419   0.5679E+01   0.1921E+00   0.001
  0.8590E-03   0.1052E+01   0.2019E+01  20.348   0.5670E+01   0.1923E+00   0.001
  0.8954E-03   0.1016E+01   0.1947E+01  20.281   0.5652E+01   0.1928E+00   0.001
  0.9333E-03   0.9809E+00   0.1882E+01  20.228   0.5643E+01   0.1931E+00   0.001
  0.9727E-03   0.9470E+00   0.1816E+01  20.127   0.5625E+01   0.1936E+00   0.001
  0.1014E-02   0.9144E+00   0.1752E+01  20.094   0.5616E+01   0.1938E+00   0.001
  0.1057E-02   0.8828E+00   0.1692E+01  19.973   0.5598E+01   0.1943E+00   0.001
  0.1102E-02   0.8524E+00   0.1632E+01  19.942   0.5589E+01   0.1946E+00   0.001
  0.1148E-02   0.8230E+00   0.1576E+01  19.841   0.5571E+01   0.1950E+00   0.001
  0.1197E-02   0.7946E+00   0.1522E+01  19.793   0.5562E+01   0.1953E+00   0.001
  0.1247E-02   0.7672E+00   0.1468E+01  19.719   0.5553E+01   0.1958E+00   0.001
  0.1300E-02   0.7408E+00   0.1418E+01  19.671   0.5544E+01   0.1961E+00   0.001
  0.1355E-02   0.7153E+00   0.1369E+01  19.573   0.5526E+01   0.1965E+00   0.001
  0.1413E-02   0.6907E+00   0.1319E+01  19.545   0.5517E+01   0.1968E+00   0.001
  0.1472E-02   0.6669E+00   0.1275E+01  19.452   0.5499E+01   0.1972E+00   0.001
  0.1535E-02   0.6440E+00   0.1231E+01  19.360   0.5481E+01   0.1977E+00   0.002
  0.1600E-02   0.6218E+00   0.1187E+01  19.360   0.5481E+01   0.1977E+00   0.002
  0.1667E-02   0.6004E+00   0.1147E+01  19.240   0.5463E+01   0.1985E+00   0.002
  0.1738E-02   0.5798E+00   0.1107E+01  19.180   0.5454E+01   0.1987E+00   0.002
  0.1811E-02   0.5598E+00   0.1069E+01  19.110   0.5436E+01   0.1991E+00   0.002
  0.1888E-02   0.5406E+00   0.1032E+01  19.066   0.5427E+01   0.1994E+00   0.002
  0.1968E-02   0.5220E+00   0.9958E+00  18.956   0.5418E+01   0.1999E+00   0.002
  0.2051E-02   0.5041E+00   0.9618E+00  18.911   0.5400E+01   0.2003E+00   0.002
  0.2138E-02   0.4868E+00   0.9289E+00  18.830   0.5382E+01   0.2008E+00   0.002
  0.2228E-02   0.4701E+00   0.8957E+00  18.830   0.5382E+01   0.2008E+00   0.002
  0.2323E-02   0.4539E+00   0.8656E+00  18.701   0.5364E+01   0.2015E+00   0.002
  0.2421E-02   0.4384E+00   0.8358E+00  18.583   0.5346E+01   0.2019E+00   0.003
  0.2523E-02   0.4233E+00   0.8060E+00  18.583   0.5346E+01   0.2019E+00   0.003
  0.2630E-02   0.4088E+00   0.7791E+00  18.503   0.5328E+01   0.2027E+00   0.003
  0.2742E-02   0.3948E+00   0.7520E+00  18.416   0.5310E+01   0.2031E+00   0.003
  0.2858E-02   0.3813E+00   0.7256E+00  18.416   0.5310E+01   0.2031E+00   0.003
  0.2979E-02   0.3682E+00   0.7012E+00  18.324   0.5292E+01   0.2038E+00   0.003
  0.3105E-02   0.3556E+00   0.6766E+00  18.238   0.5274E+01   0.2042E+00   0.003
  0.3236E-02   0.3434E+00   0.6533E+00  18.178   0.5265E+01   0.2047E+00   0.003
  0.3373E-02   0.3316E+00   0.6312E+00  18.067   0.5247E+01   0.2051E+00   0.004
  0.3516E-02   0.3203E+00   0.6088E+00  18.067   0.5247E+01   0.2051E+00   0.004
  0.3664E-02   0.3093E+00   0.5882E+00  18.001   0.5229E+01   0.2058E+00   0.004
  0.3819E-02   0.2987E+00   0.5681E+00  17.953   0.5220E+01   0.2060E+00   0.004
  0.3981E-02   0.2885E+00   0.5478E+00  17.868   0.5202E+01   0.2067E+00   0.004
  0.4150E-02   0.2786E+00   0.5296E+00  17.787   0.5193E+01   0.2069E+00   0.004
  0.4325E-02   0.2691E+00   0.5113E+00  17.728   0.5175E+01   0.2076E+00   0.004
  0.4508E-02   0.2599E+00   0.4933E+00  17.677   0.5166E+01   0.2078E+00   0.005
  0.4699E-02   0.2510E+00   0.4769E+00  17.622   0.5157E+01   0.2083E+00   0.005
  0.4898E-02   0.2424E+00   0.4603E+00  17.572   0.5139E+01   0.2087E+00   0.005
  0.5105E-02   0.2342E+00   0.4443E+00  17.516   0.5130E+01   0.2092E+00   0.005
  0.5321E-02   0.2262E+00   0.4294E+00  17.472   0.5121E+01   0.2094E+00   0.005
  0.5546E-02   0.2184E+00   0.4143E+00  17.373   0.5103E+01   0.2100E+00   0.006
  0.5781E-02   0.2110E+00   0.4002E+00  17.349   0.5094E+01   0.2102E+00   0.006
  0.6026E-02   0.2038E+00   0.3866E+00  17.251   0.5076E+01   0.2109E+00   0.006
  0.6281E-02   0.1968E+00   0.3729E+00  17.173   0.5067E+01   0.2113E+00   0.006
  0.6546E-02   0.1901E+00   0.3605E+00  17.132   0.5058E+01   0.2115E+00   0.007
  0.6823E-02   0.1836E+00   0.3481E+00  17.082   0.5040E+01   0.2122E+00   0.007
  0.7112E-02   0.1773E+00   0.3358E+00  17.031   0.5031E+01   0.2127E+00   0.007
  0.7413E-02   0.1713E+00   0.3247E+00  16.971   0.5022E+01   0.2128E+00   0.007
  0.7727E-02   0.1654E+00   0.3135E+00  16.878   0.5004E+01   0.2135E+00   0.008
  0.8054E-02   0.1598E+00   0.3026E+00  16.828   0.4995E+01   0.2139E+00   0.008
  0.8395E-02   0.1544E+00   0.2925E+00  16.815   0.4986E+01   0.2141E+00   0.008
  0.8750E-02   0.1491E+00   0.2823E+00  16.707   0.4968E+01   0.2147E+00   0.009
  0.9120E-02   0.1440E+00   0.2726E+00  16.601   0.4950E+01   0.2153E+00   0.009
  0.9506E-02   0.1391E+00   0.2634E+00  16.567   0.4941E+01   0.2158E+00   0.010
  0.9908E-02   0.1344E+00   0.2542E+00  16.555   0.4932E+01   0.2160E+00   0.010
  0.1033E-01   0.1298E+00   0.2456E+00  16.502   0.4914E+01   0.2166E+00   0.010
  0.1076E-01   0.1254E+00   0.2373E+00  16.395   0.4905E+01   0.2170E+00   0.011
  0.1122E-01   0.1211E+00   0.2289E+00  16.342   0.4887E+01   0.2176E+00   0.011
  0.1169E-01   0.1170E+00   0.2213E+00  16.342   0.4887E+01   0.2176E+00   0.011
  0.1219E-01   0.1130E+00   0.2137E+00  16.240   0.4869E+01   0.2182E+00   0.012
  0.1271E-01   0.1091E+00   0.2063E+00  16.194   0.4860E+01   0.2187E+00   0.013
  0.1324E-01   0.1054E+00   0.1994E+00  16.145   0.4842E+01   0.2193E+00   0.013
  0.1380E-01   0.1018E+00   0.1925E+00  16.089   0.4833E+01   0.2197E+00   0.014
  0.1439E-01   0.9838E-01   0.1859E+00  15.991   0.4815E+01   0.2203E+00   0.015
  0.1500E-01   0.9503E-01   0.1797E+00  15.946   0.4806E+01   0.2208E+00   0.015
  0.1563E-01   0.9180E-01   0.1734E+00  15.890   0.4788E+01   0.2213E+00   0.016
  0.1629E-01   0.8868E-01   0.1676E+00  15.846   0.4779E+01   0.2218E+00   0.016
  0.1698E-01   0.8566E-01   0.1619E+00  15.803   0.4770E+01   0.2222E+00   0.017
  0.1770E-01   0.8275E-01   0.1562E+00  15.748   0.4752E+01   0.2228E+00   0.018
  0.1845E-01   0.7993E-01   0.1510E+00  15.656   0.4743E+01   0.2232E+00   0.019
  0.1923E-01   0.7721E-01   0.1459E+00  15.644   0.4734E+01   0.2233E+00   0.019
  0.2004E-01   0.7459E-01   0.1408E+00  15.551   0.4716E+01   0.2242E+00   0.020
  0.2089E-01   0.7205E-01   0.1361E+00  15.499   0.4707E+01   0.2246E+00   0.021
  0.2178E-01   0.6960E-01   0.1315E+00  15.448   0.4689E+01   0.2251E+00   0.022
  0.2270E-01   0.6724E-01   0.1269E+00  15.407   0.4680E+01   0.2256E+00   0.023
  0.2366E-01   0.6495E-01   0.1227E+00  15.357   0.4671E+01   0.2260E+00   0.024
  0.2466E-01   0.6274E-01   0.1185E+00  15.307   0.4653E+01   0.2265E+00   0.025
  0.2570E-01   0.6061E-01   0.1144E+00  15.257   0.4644E+01   0.2269E+00   0.026
  0.2679E-01   0.5855E-01   0.1106E+00  15.208   0.4635E+01   0.2273E+00   0.027
  0.2793E-01   0.5656E-01   0.1067E+00  15.159   0.4626E+01   0.2277E+00   0.028
  0.2911E-01   0.5464E-01   0.1032E+00  15.073   0.4608E+01   0.2286E+00   0.030
  0.3034E-01   0.5278E-01   0.9969E-01  15.026   0.4590E+01   0.2291E+00   0.031
  0.3162E-01   0.5099E-01   0.9618E-01  14.980   0.4581E+01   0.2295E+00   0.032
  0.3296E-01   0.4926E-01   0.9303E-01  14.933   0.4572E+01   0.2299E+00   0.033
  0.3436E-01   0.4758E-01   0.8986E-01  14.886   0.4563E+01   0.2303E+00   0.034
  0.3581E-01   0.4596E-01   0.8674E-01  14.837   0.4545E+01   0.2311E+00   0.036
  0.3733E-01   0.4440E-01   0.8388E-01  14.783   0.4536E+01   0.2314E+00   0.037
  0.3890E-01   0.4289E-01   0.8099E-01  14.738   0.4527E+01   0.2318E+00   0.039
  0.4055E-01   0.4144E-01   0.7823E-01  14.648   0.4509E+01   0.2326E+00   0.041
  0.4227E-01   0.4003E-01   0.7562E-01  14.604   0.4500E+01   0.2330E+00   0.043
  0.4406E-01   0.3867E-01   0.7300E-01  14.582   0.4491E+01   0.2334E+00   0.044
  0.4592E-01   0.3735E-01   0.7055E-01  14.518   0.4473E+01   0.2342E+00   0.046
  0.4786E-01   0.3608E-01   0.6818E-01  14.464   0.4464E+01   0.2345E+00   0.048
  0.4989E-01   0.3486E-01   0.6579E-01  14.401   0.4446E+01   0.2353E+00   0.051
  0.5200E-01   0.3367E-01   0.6363E-01  14.379   0.4437E+01   0.2357E+00   0.051
  0.5420E-01   0.3253E-01   0.6147E-01  14.328   0.4428E+01   0.2360E+00   0.054
  0.5649E-01   0.3142E-01   0.5933E-01  14.264   0.4410E+01   0.2368E+00   0.057
  0.5888E-01   0.3035E-01   0.5738E-01  14.239   0.4401E+01   0.2371E+00   0.058
  0.6138E-01   0.2932E-01   0.5542E-01  14.158   0.4383E+01   0.2379E+00   0.062
  0.6397E-01   0.2832E-01   0.5352E-01  14.133   0.4374E+01   0.2382E+00   0.063
  0.6668E-01   0.2736E-01   0.5175E-01  14.111   0.4365E+01   0.2386E+00   0.064
  0.6950E-01   0.2643E-01   0.4996E-01  14.002   0.4347E+01   0.2396E+00   0.070
  0.7244E-01   0.2553E-01   0.4828E-01  13.980   0.4338E+01   0.2400E+00   0.072
